,Datum,Tijd (UTC),Temperatuur,Vochtigheid,Luchtdruk,Neerslagintensiteit,Neerslagsom,Windrichting,Windsnelheid,Rukwind,Luchtdruk_Zeeniveau,Globe Temperatuur,Vlinder
100528,2022-09-05,01:35:00,16.0,82,101836,0.0,0.0,135,0.0,0.0,101698.0,,vlinder24
100529,2022-09-05,01:40:00,16.0,82,101834,0.0,0.0,135,0.0,0.0,101696.0,,vlinder24
100530,2022-09-05,01:45:00,15.9,82,101830,0.0,0.0,135,0.0,0.0,101692.0,,vlinder24
100531,2022-09-05,01:50:00,15.9,82,101831,0.0,0.0,135,0.0,0.0,101693.0,,vlinder24
100532,2022-09-05,01:55:00,15.8,82,101836,0.0,0.0,135,0.0,0.0,101698.0,,vlinder24
100533,2022-09-05,02:00:00,15.8,82,101827,0.0,0.0,135,0.0,0.0,101689.0,,vlinder24
100534,2022-09-05,02:05:00,15.8,82,101829,0.0,0.0,135,0.0,0.0,101691.0,,vlinder24
100535,2022-09-05,02:10:00,15.7,82,101833,0.0,0.0,135,0.0,0.0,101695.0,,vlinder24
100536,2022-09-05,02:15:00,15.7,82,101829,0.0,0.0,135,0.0,0.0,101691.0,,vlinder24
100537,2022-09-05,02:20:00,15.7,82,101822,0.0,0.0,135,0.0,0.0,101684.0,,vlinder24
100538,2022-09-05,02:25:00,15.7,82,101817,0.0,0.0,135,0.0,0.0,101679.0,,vlinder24
100539,2022-09-05,02:30:00,15.7,82,101823,0.0,0.0,135,0.0,0.0,101685.0,,vlinder24
100540,2022-09-05,02:35:00,15.7,82,101815,0.0,0.0,135,0.0,0.0,101677.0,,vlinder24
100541,2022-09-05,02:40:00,15.7,82,101810,0.0,0.0,135,0.0,0.0,101672.0,,vlinder24
100542,2022-09-05,02:45:00,15.6,82,101805,0.0,0.0,135,0.0,0.0,101667.0,,vlinder24
100543,2022-09-05,02:50:00,15.6,82,101804,0.0,0.0,135,0.0,0.0,101666.0,,vlinder24
100544,2022-09-05,02:55:00,15.7,81,101802,0.0,0.0,135,0.0,1.6,101664.0,,vlinder24
100545,2022-09-05,03:00:00,15.9,81,101813,0.0,0.0,135,0.0,0.0,101675.0,,vlinder24
100546,2022-09-05,03:05:00,16.1,81,101817,0.0,0.0,135,0.6,1.6,101679.0,,vlinder24
100547,2022-09-05,03:10:00,16.1,80,101815,0.0,0.0,135,0.1,1.6,101677.0,,vlinder24
100548,2022-09-05,03:15:00,16.0,81,101802,0.0,0.0,135,0.0,0.0,101664.0,,vlinder24
100549,2022-09-05,03:20:00,16.0,81,101803,0.0,0.0,135,0.0,0.0,101665.0,,vlinder24
100550,2022-09-05,03:25:00,16.0,81,101805,0.0,0.0,135,0.0,0.0,101667.0,,vlinder24
100551,2022-09-05,03:30:00,15.9,81,101795,0.0,0.0,135,0.1,1.6,101657.0,,vlinder24
100552,2022-09-05,03:35:00,15.9,81,101790,0.0,0.0,135,0.4,1.6,101652.0,,vlinder24
100553,2022-09-05,03:40:00,16.1,80,101793,0.0,0.0,135,0.9,1.6,101655.0,,vlinder24
100554,2022-09-05,03:45:00,16.3,79,101778,0.0,0.0,135,0.8,1.6,101640.0,,vlinder24
100555,2022-09-05,03:50:00,16.5,78,101794,0.0,0.0,135,0.8,1.6,101656.0,,vlinder24
100556,2022-09-05,03:55:00,16.8,77,101812,0.0,0.0,135,1.0,1.6,101674.0,,vlinder24
100557,2022-09-05,04:00:00,16.9,77,101826,0.0,0.0,135,1.0,1.6,101688.0,,vlinder24
100558,2022-09-05,04:05:00,17.1,77,101817,0.0,0.0,135,0.9,1.6,101678.0,,vlinder24
100559,2022-09-05,04:10:00,17.1,77,101813,0.0,0.0,135,0.9,1.6,101674.0,,vlinder24
100560,2022-09-05,04:15:00,17.2,76,101820,0.0,0.0,135,0.4,1.6,101681.0,,vlinder24
100561,2022-09-05,04:20:00,17.3,76,101811,0.0,0.0,135,0.1,1.6,101672.0,,vlinder24
100562,2022-09-05,04:25:00,17.3,76,101812,0.0,0.0,135,0.0,0.0,101673.0,,vlinder24
100563,2022-09-05,04:30:00,17.4,76,101812,0.0,0.0,135,0.0,0.0,101673.0,,vlinder24
100564,2022-09-05,04:35:00,17.3,76,101808,0.0,0.0,135,0.2,1.6,101669.0,,vlinder24
100565,2022-09-05,04:40:00,17.3,76,101802,0.0,0.0,135,0.2,1.6,101663.0,,vlinder24
100566,2022-09-05,04:45:00,17.4,76,101808,0.0,0.0,135,0.0,1.6,101669.0,,vlinder24
100567,2022-09-05,04:50:00,17.4,76,101816,0.0,0.0,135,0.1,1.6,101677.0,,vlinder24
100568,2022-09-05,04:55:00,17.5,76,101818,0.0,0.0,135,0.6,1.6,101679.0,,vlinder24
100569,2022-09-05,05:00:00,17.4,76,101820,0.0,0.0,135,0.4,1.6,101681.0,,vlinder24
100570,2022-09-05,05:05:00,17.4,76,101816,0.0,0.0,135,0.4,1.6,101677.0,,vlinder24
100571,2022-09-05,05:10:00,17.3,76,101820,0.0,0.0,135,0.1,1.6,101681.0,,vlinder24
100572,2022-09-05,05:15:00,17.3,76,101830,0.0,0.0,135,0.0,0.0,101691.0,,vlinder24
100573,2022-09-05,05:20:00,17.4,77,101845,0.0,0.0,135,0.0,0.0,101706.0,,vlinder24
100574,2022-09-05,05:25:00,17.3,77,101852,0.0,0.0,135,0.0,0.0,101713.0,,vlinder24
100575,2022-09-05,05:30:00,17.1,78,101857,0.0,0.0,135,0.0,0.0,101718.0,,vlinder24
100576,2022-09-05,05:35:00,17.1,78,101849,0.0,0.0,135,0.4,1.6,101710.0,,vlinder24
100577,2022-09-05,05:40:00,17.1,78,101849,0.0,0.0,135,1.1,1.6,101710.0,,vlinder24
100578,2022-09-05,05:45:00,17.1,78,101854,0.0,0.0,135,0.9,1.6,101715.0,,vlinder24
100579,2022-09-05,05:50:00,17.2,78,101853,0.0,0.0,135,0.0,0.0,101714.0,,vlinder24
100580,2022-09-05,05:55:00,17.2,78,101869,0.0,0.0,135,0.0,1.6,101730.0,,vlinder24
100581,2022-09-05,06:00:00,17.1,79,101877,0.0,0.0,135,0.0,0.0,101738.0,,vlinder24
100582,2022-09-05,06:05:00,17.0,80,101883,0.0,0.0,135,0.0,0.0,101745.0,,vlinder24
100583,2022-09-05,06:10:00,16.9,80,101892,0.0,0.0,135,0.0,0.0,101754.0,,vlinder24
100584,2022-09-05,06:15:00,16.8,81,101893,0.0,0.0,135,0.0,0.0,101755.0,,vlinder24
100585,2022-09-05,06:20:00,16.8,81,101906,0.0,0.0,135,0.1,1.6,101768.0,,vlinder24
100586,2022-09-05,06:25:00,16.8,82,101898,0.0,0.0,135,0.0,0.0,101760.0,,vlinder24
100587,2022-09-05,06:30:00,16.8,82,101895,0.0,0.0,135,0.6,1.6,101757.0,,vlinder24
100588,2022-09-05,06:35:00,17.0,81,101906,0.0,0.0,135,0.9,1.6,101768.0,,vlinder24
100589,2022-09-05,06:40:00,17.1,80,101895,0.0,0.0,135,0.2,1.6,101756.0,,vlinder24
100590,2022-09-05,06:45:00,17.4,79,101907,0.0,0.0,135,0.0,0.0,101768.0,,vlinder24
100591,2022-09-05,06:50:00,17.7,79,101922,0.0,0.0,135,0.0,0.0,101783.0,,vlinder24
100592,2022-09-05,06:55:00,17.9,79,101926,0.0,0.0,135,0.0,0.0,101787.0,,vlinder24
100593,2022-09-05,07:00:00,18.0,78,101938,0.0,0.0,135,0.0,0.0,101799.0,,vlinder24
100594,2022-09-05,07:05:00,18.1,79,101941,0.0,0.0,135,0.0,1.6,101802.0,,vlinder24
100595,2022-09-05,07:10:00,18.1,79,101948,0.0,0.0,135,0.0,0.0,101809.0,,vlinder24
100596,2022-09-05,07:15:00,18.1,77,101943,0.0,0.0,135,0.0,0.0,101804.0,,vlinder24
100597,2022-09-05,07:20:00,18.4,77,101949,0.0,0.0,135,0.1,1.6,101810.0,,vlinder24
100598,2022-09-05,07:25:00,18.7,76,101955,0.0,0.0,135,0.8,1.6,101816.0,,vlinder24
100599,2022-09-05,07:30:00,19.0,74,101948,0.0,0.0,135,0.5,1.6,101809.0,,vlinder24
100600,2022-09-05,07:35:00,19.2,73,101944,0.0,0.0,135,0.7,3.2,101805.0,,vlinder24
100601,2022-09-05,07:40:00,19.5,72,101941,0.0,0.0,135,1.1,3.2,101802.0,,vlinder24
100602,2022-09-05,07:45:00,19.9,71,101935,0.0,0.0,135,0.8,3.2,101796.0,,vlinder24
100603,2022-09-05,07:50:00,20.2,70,101936,0.0,0.0,135,0.5,1.6,101797.0,,vlinder24
100604,2022-09-05,07:55:00,20.5,69,101940,0.0,0.0,135,0.7,3.2,101801.0,,vlinder24
100605,2022-09-05,08:00:00,20.7,68,101939,0.0,0.0,135,0.5,1.6,101800.0,,vlinder24
100606,2022-09-05,08:05:00,21.0,68,101947,0.0,0.0,135,0.3,1.6,101807.0,,vlinder24
100607,2022-09-05,08:10:00,21.2,67,101941,0.0,0.0,135,0.3,1.6,101801.0,,vlinder24
100608,2022-09-05,08:15:00,21.5,67,101950,0.0,0.0,135,1.4,3.2,101810.0,,vlinder24
100609,2022-09-05,08:20:00,21.8,66,101943,0.0,0.0,135,1.6,3.2,101803.0,,vlinder24
100610,2022-09-05,08:25:00,22.1,65,101947,0.0,0.0,135,0.3,1.6,101807.0,,vlinder24
100611,2022-09-05,08:30:00,22.2,65,101936,0.0,0.0,135,0.1,1.6,101796.0,,vlinder24
100612,2022-09-05,08:35:00,22.3,65,101942,0.0,0.0,135,0.6,1.6,101802.0,,vlinder24
100613,2022-09-05,08:40:00,22.4,65,101940,0.0,0.0,135,0.6,3.2,101800.0,,vlinder24
100614,2022-09-05,08:45:00,22.4,64,101947,0.0,0.0,135,1.0,1.6,101807.0,,vlinder24
100615,2022-09-05,08:50:00,22.4,65,101936,0.0,0.0,135,0.5,1.6,101796.0,,vlinder24
100616,2022-09-05,08:55:00,22.4,64,101941,0.0,0.0,135,0.0,0.0,101801.0,,vlinder24
100617,2022-09-05,09:00:00,22.5,66,101950,0.0,0.0,135,0.0,0.0,101810.0,,vlinder24
100618,2022-09-05,09:05:00,22.5,70,101960,0.0,0.0,135,0.0,1.6,101820.0,,vlinder24
100619,2022-09-05,09:10:00,22.4,70,101956,0.0,0.0,135,0.0,0.0,101816.0,,vlinder24
100620,2022-09-05,09:15:00,22.4,69,101960,0.0,0.0,135,0.2,1.6,101820.0,,vlinder24
100621,2022-09-05,09:20:00,22.5,68,101964,0.0,0.0,135,0.1,1.6,101824.0,,vlinder24
100622,2022-09-05,09:25:00,22.6,71,101968,0.0,0.0,135,0.0,0.0,101828.0,,vlinder24
100623,2022-09-05,09:30:00,22.6,66,101960,0.0,0.0,135,0.0,0.0,101820.0,,vlinder24
100624,2022-09-05,09:35:00,22.6,66,101960,0.0,0.0,135,0.0,0.0,101820.0,,vlinder24
100625,2022-09-05,09:40:00,22.8,65,101945,0.0,0.0,135,0.2,3.2,101805.0,,vlinder24
100626,2022-09-05,09:45:00,23.0,65,101938,0.0,0.0,135,0.6,1.6,101798.0,,vlinder24
100627,2022-09-05,09:50:00,23.2,64,101940,0.0,0.0,135,0.0,0.0,101800.0,,vlinder24
100628,2022-09-05,09:55:00,23.4,66,101930,0.0,0.0,135,0.0,0.0,101790.0,,vlinder24
100629,2022-09-05,10:00:00,23.5,64,101921,0.0,0.0,135,0.3,1.6,101781.0,,vlinder24
100630,2022-09-05,10:05:00,23.6,62,101931,0.0,0.0,135,0.2,1.6,101791.0,,vlinder24
100631,2022-09-05,10:10:00,23.7,63,101918,0.0,0.0,135,0.0,0.0,101778.0,,vlinder24
100632,2022-09-05,10:15:00,23.8,63,101915,0.0,0.0,135,0.2,1.6,101775.0,,vlinder24
100633,2022-09-05,10:20:00,23.9,62,101920,0.0,0.0,135,0.1,1.6,101780.0,,vlinder24
100634,2022-09-05,10:25:00,24.0,62,101931,0.0,0.0,135,0.0,0.0,101791.0,,vlinder24
100635,2022-09-05,10:30:00,24.0,62,101928,0.0,0.0,135,0.0,0.0,101788.0,,vlinder24
100636,2022-09-05,10:35:00,24.1,62,101936,0.0,0.0,135,0.0,0.0,101796.0,,vlinder24
100637,2022-09-05,10:40:00,24.1,61,101935,0.0,0.0,135,0.0,0.0,101795.0,,vlinder24
100638,2022-09-05,10:45:00,24.2,61,101936,0.0,0.0,135,0.0,0.0,101796.0,,vlinder24
100639,2022-09-05,10:50:00,24.2,61,101940,0.0,0.0,135,0.3,1.6,101800.0,,vlinder24
100640,2022-09-05,10:55:00,24.3,61,101948,0.0,0.0,135,0.4,1.6,101808.0,,vlinder24
100641,2022-09-05,11:00:00,24.3,61,101942,0.0,0.0,135,1.1,3.2,101802.0,,vlinder24
100642,2022-09-05,11:05:00,24.4,60,101930,0.0,0.0,135,0.6,3.2,101790.0,,vlinder24
100643,2022-09-05,11:10:00,24.4,61,101929,0.0,0.0,135,0.2,1.6,101789.0,,vlinder24
100644,2022-09-05,11:15:00,24.4,62,101928,0.0,0.0,135,0.0,0.0,101788.0,,vlinder24
100645,2022-09-05,11:20:00,24.5,62,101918,0.0,0.0,135,0.0,0.0,101778.0,,vlinder24
100646,2022-09-05,11:25:00,24.5,62,101919,0.0,0.0,135,0.0,0.0,101778.0,,vlinder24
100647,2022-09-05,11:30:00,24.6,61,101918,0.0,0.0,135,0.0,0.0,101777.0,,vlinder24
100648,2022-09-05,11:35:00,24.7,60,101918,0.0,0.0,135,0.0,1.6,101777.0,,vlinder24
100649,2022-09-05,11:40:00,24.8,59,101919,0.0,0.0,135,0.3,1.6,101778.0,,vlinder24
100650,2022-09-05,11:45:00,25.0,58,101910,0.0,0.0,135,0.6,1.6,101769.0,,vlinder24
100651,2022-09-05,11:50:00,25.1,58,101897,0.0,0.0,135,0.0,0.0,101756.0,,vlinder24
100652,2022-09-05,11:55:00,25.2,58,101901,0.0,0.0,135,0.2,1.6,101760.0,,vlinder24
100653,2022-09-05,12:00:00,25.3,57,101899,0.0,0.0,135,0.0,0.0,101758.0,,vlinder24
100654,2022-09-05,12:05:00,25.4,58,101900,0.0,0.0,135,0.0,0.0,101759.0,,vlinder24
100655,2022-09-05,12:10:00,25.4,59,101892,0.0,0.0,135,0.2,1.6,101751.0,,vlinder24
100656,2022-09-05,12:15:00,25.5,61,101888,0.0,0.0,135,0.0,0.0,101747.0,,vlinder24
100657,2022-09-05,12:20:00,25.5,62,101883,0.0,0.0,135,0.0,0.0,101742.0,,vlinder24
100658,2022-09-05,12:25:00,25.5,58,101885,0.0,0.0,135,0.0,0.0,101744.0,,vlinder24
100659,2022-09-05,12:30:00,25.6,57,101886,0.0,0.0,135,0.0,0.0,101745.0,,vlinder24
100660,2022-09-05,12:35:00,25.7,58,101884,0.0,0.0,135,0.0,1.6,101743.0,,vlinder24
100661,2022-09-05,12:40:00,25.8,56,101886,0.0,0.0,135,0.7,1.6,101745.0,,vlinder24
100662,2022-09-05,12:45:00,26.1,53,101893,0.0,0.0,135,0.7,1.6,101752.0,,vlinder24
100663,2022-09-05,12:50:00,26.2,55,101888,0.0,0.0,135,0.1,1.6,101747.0,,vlinder24
100664,2022-09-05,12:55:00,26.3,54,101887,0.0,0.0,135,0.7,3.2,101746.0,,vlinder24
100665,2022-09-05,13:00:00,26.4,57,101883,0.0,0.0,135,0.0,0.0,101742.0,,vlinder24
100666,2022-09-05,13:05:00,26.4,54,101873,0.0,0.0,135,1.3,3.2,101732.0,,vlinder24
100667,2022-09-05,13:10:00,26.5,52,101869,0.0,0.0,135,0.4,1.6,101728.0,,vlinder24
100668,2022-09-05,13:15:00,26.6,52,101864,0.0,0.0,135,0.0,0.0,101723.0,,vlinder24
100669,2022-09-05,13:20:00,26.7,53,101857,0.0,0.0,135,0.2,1.6,101716.0,,vlinder24
100670,2022-09-05,13:25:00,26.7,52,101868,0.0,0.0,135,0.0,0.0,101727.0,,vlinder24
100671,2022-09-05,13:30:00,26.8,52,101866,0.0,0.0,105,1.2,4.8,101725.0,,vlinder24
100672,2022-09-05,13:35:00,26.8,52,101853,0.0,0.0,105,0.0,0.0,101712.0,,vlinder24
100673,2022-09-05,13:40:00,26.7,53,101847,0.0,0.0,105,0.2,1.6,101706.0,,vlinder24
100674,2022-09-05,13:45:00,26.7,52,101844,0.0,0.0,105,0.0,0.0,101703.0,,vlinder24
100675,2022-09-05,13:50:00,26.7,53,101839,0.0,0.0,105,0.0,0.0,101698.0,,vlinder24
100676,2022-09-05,13:55:00,26.7,55,101838,0.0,0.0,105,0.0,0.0,101697.0,,vlinder24
100677,2022-09-05,14:00:00,26.7,56,101823,0.0,0.0,105,0.0,0.0,101682.0,,vlinder24
100678,2022-09-05,14:05:00,26.6,58,101833,0.0,0.0,105,0.0,0.0,101692.0,,vlinder24
100679,2022-09-05,14:10:00,26.5,59,101815,0.0,0.0,105,0.0,0.0,101674.0,,vlinder24
100680,2022-09-05,14:15:00,26.4,60,101823,0.0,0.0,105,0.1,1.6,101682.0,,vlinder24
100681,2022-09-05,14:20:00,26.3,58,101823,0.0,0.0,105,0.0,0.0,101682.0,,vlinder24
100682,2022-09-05,14:25:00,26.3,56,101821,0.0,0.0,105,0.0,0.0,101680.0,,vlinder24
100683,2022-09-05,14:30:00,26.2,58,101812,0.0,0.0,105,0.0,0.0,101671.0,,vlinder24
100684,2022-09-05,14:35:00,26.2,58,101793,0.0,0.0,105,0.0,0.0,101652.0,,vlinder24
100685,2022-09-05,14:40:00,26.1,60,101794,0.0,0.0,105,0.0,0.0,101653.0,,vlinder24
100686,2022-09-05,14:45:00,26.1,60,101791,0.0,0.0,105,0.0,0.0,101650.0,,vlinder24
100687,2022-09-05,14:50:00,26.0,61,101798,0.0,0.0,105,0.2,1.6,101657.0,,vlinder24
100688,2022-09-05,14:55:00,25.9,62,101802,0.0,0.0,105,0.0,0.0,101661.0,,vlinder24
100689,2022-09-05,15:00:00,25.9,63,101794,0.0,0.0,105,0.0,0.0,101653.0,,vlinder24
100690,2022-09-05,15:05:00,25.8,63,101783,0.0,0.0,105,0.0,0.0,101642.0,,vlinder24
100691,2022-09-05,15:10:00,25.8,62,101783,0.0,0.0,105,0.0,0.0,101642.0,,vlinder24
100692,2022-09-05,15:15:00,25.7,62,101781,0.0,0.0,105,0.1,1.6,101640.0,,vlinder24
100693,2022-09-05,15:20:00,25.7,62,101782,0.0,0.0,105,0.0,0.0,101641.0,,vlinder24
100694,2022-09-05,15:25:00,25.7,63,101774,0.0,0.0,105,0.0,0.0,101633.0,,vlinder24
100695,2022-09-05,15:30:00,25.6,63,101771,0.0,0.0,105,0.0,0.0,101630.0,,vlinder24
100696,2022-09-05,15:35:00,25.6,61,101764,0.0,0.0,105,0.0,0.0,101623.0,,vlinder24
100697,2022-09-05,15:40:00,25.5,62,101761,0.0,0.0,105,0.0,0.0,101620.0,,vlinder24
100698,2022-09-05,15:45:00,25.5,62,101769,0.0,0.0,105,0.0,0.0,101628.0,,vlinder24
100699,2022-09-05,15:50:00,25.4,63,101782,0.0,0.0,105,0.0,0.0,101641.0,,vlinder24
100700,2022-09-05,15:55:00,25.4,63,101776,0.0,0.0,105,0.0,0.0,101635.0,,vlinder24
100701,2022-09-05,16:00:00,25.3,64,101773,0.0,0.0,105,0.0,0.0,101632.0,,vlinder24
100702,2022-09-05,16:05:00,25.2,65,101764,0.0,0.0,105,0.0,0.0,101623.0,,vlinder24
100703,2022-09-05,16:10:00,25.1,65,101747,0.0,0.0,105,0.0,0.0,101606.0,,vlinder24
100704,2022-09-05,16:15:00,25.0,65,101726,0.0,0.0,105,0.0,0.0,101585.0,,vlinder24
100705,2022-09-05,16:20:00,24.8,66,101727,0.0,0.0,105,0.0,0.0,101586.0,,vlinder24
100706,2022-09-05,16:25:00,24.7,65,101749,0.0,0.0,105,0.0,0.0,101608.0,,vlinder24
100707,2022-09-05,16:30:00,24.4,67,101747,0.0,0.0,105,0.0,0.0,101606.0,,vlinder24
100708,2022-09-05,16:35:00,24.2,69,101741,0.0,0.0,105,0.0,0.0,101600.0,,vlinder24
100709,2022-09-05,16:40:00,24.1,69,101730,0.0,0.0,105,0.0,0.0,101589.0,,vlinder24
100710,2022-09-05,16:45:00,24.0,70,101734,0.0,0.0,105,0.0,0.0,101593.0,,vlinder24
100711,2022-09-05,16:50:00,23.8,71,101742,0.0,0.0,105,0.3,1.6,101602.0,,vlinder24
100712,2022-09-05,16:55:00,23.4,72,101749,0.0,0.0,105,0.7,1.6,101609.0,,vlinder24
100713,2022-09-05,17:00:00,23.1,73,101781,0.0,0.0,105,2.0,3.2,101641.0,,vlinder24
100714,2022-09-05,17:05:00,22.7,76,101785,0.0,0.0,105,0.5,3.2,101645.0,,vlinder24
100715,2022-09-05,17:10:00,22.3,80,101769,0.0,0.0,105,0.0,0.0,101629.0,,vlinder24
100716,2022-09-05,17:15:00,21.8,83,101777,0.0,0.0,105,0.1,1.6,101637.0,,vlinder24
100717,2022-09-05,17:20:00,21.3,84,101768,0.0,0.0,105,0.0,0.0,101628.0,,vlinder24
100718,2022-09-05,17:25:00,21.0,86,101761,0.0,0.0,105,0.0,0.0,101621.0,,vlinder24
100719,2022-09-05,17:30:00,20.8,86,101766,0.0,0.0,105,0.0,0.0,101626.0,,vlinder24
100720,2022-09-05,17:35:00,20.6,87,101773,0.0,0.0,105,0.0,0.0,101633.0,,vlinder24
100721,2022-09-05,17:40:00,20.5,87,101786,0.0,0.0,105,0.0,0.0,101646.0,,vlinder24
100722,2022-09-05,17:45:00,20.2,89,101809,0.0,0.0,105,0.0,0.0,101670.0,,vlinder24
100723,2022-09-05,17:50:00,20.0,89,101806,0.0,0.0,105,0.0,0.0,101667.0,,vlinder24
100724,2022-09-05,17:55:00,19.9,90,101831,0.0,0.0,105,0.2,3.2,101692.0,,vlinder24
100725,2022-09-05,18:00:00,19.7,90,101865,0.0,0.0,125,0.9,3.2,101726.0,,vlinder24
100726,2022-09-05,18:05:00,19.6,91,101841,0.0,0.0,125,0.0,0.0,101702.0,,vlinder24
100727,2022-09-05,18:10:00,19.5,91,101831,0.0,0.0,125,0.0,0.0,101692.0,,vlinder24
100728,2022-09-05,18:15:00,19.5,92,101825,0.0,0.0,125,0.0,0.0,101686.0,,vlinder24
100729,2022-09-05,18:20:00,19.4,92,101829,0.0,0.0,125,0.0,0.0,101690.0,,vlinder24
100730,2022-09-05,18:25:00,19.4,92,101832,0.0,0.0,125,0.0,0.0,101693.0,,vlinder24
100731,2022-09-05,18:30:00,19.4,92,101807,0.0,0.0,125,0.0,0.0,101668.0,,vlinder24
100732,2022-09-05,18:35:00,19.3,92,101776,0.0,0.0,125,0.0,0.0,101637.0,,vlinder24
100733,2022-09-05,18:40:00,19.3,92,101817,0.0,0.0,125,0.0,1.6,101678.0,,vlinder24
100734,2022-09-05,18:45:00,19.1,92,101791,0.0,0.0,125,0.3,1.6,101652.0,,vlinder24
100735,2022-09-05,18:50:00,19.0,92,101769,0.0,0.0,125,0.2,1.6,101630.0,,vlinder24
100736,2022-09-05,18:55:00,18.8,92,101791,0.0,0.0,125,0.2,1.6,101652.0,,vlinder24
100737,2022-09-05,19:00:00,18.6,91,101785,0.2,0.2,125,1.4,3.2,101646.0,,vlinder24
100738,2022-09-05,19:05:00,18.3,91,101750,0.2,0.4,125,2.2,3.2,101611.0,,vlinder24
100739,2022-09-05,19:10:00,18.1,91,101726,0.2,0.6,85,3.1,6.4,101587.0,,vlinder24
100740,2022-09-05,19:15:00,17.8,91,101708,0.0,0.6,45,1.8,3.2,101569.0,,vlinder24
100741,2022-09-05,19:20:00,17.6,91,101749,0.0,0.6,45,0.8,3.2,101610.0,,vlinder24
100742,2022-09-05,19:25:00,17.5,91,101800,0.0,0.6,45,0.1,1.6,101661.0,,vlinder24
100743,2022-09-05,19:30:00,17.5,92,101824,0.0,0.6,45,0.6,3.2,101685.0,,vlinder24
100744,2022-09-05,19:35:00,17.4,92,101883,0.0,0.6,45,1.1,3.2,101744.0,,vlinder24
100745,2022-09-05,19:40:00,17.4,93,101872,0.0,0.6,115,2.1,4.8,101733.0,,vlinder24
100746,2022-09-05,19:45:00,17.3,93,101867,0.0,0.6,105,2.2,4.8,101728.0,,vlinder24
100747,2022-09-05,19:50:00,17.4,93,101794,0.0,0.6,105,1.8,4.8,101655.0,,vlinder24
100748,2022-09-05,19:55:00,17.4,92,101721,0.2,0.8,45,2.8,4.8,101582.0,,vlinder24
100749,2022-09-05,20:00:00,17.4,92,101679,0.0,0.8,45,2.2,4.8,101540.0,,vlinder24
100750,2022-09-05,20:05:00,17.5,92,101670,0.0,0.8,65,2.4,4.8,101531.0,,vlinder24
100751,2022-09-05,20:10:00,17.5,92,101647,0.0,0.8,75,2.4,4.8,101508.0,,vlinder24
100752,2022-09-05,20:15:00,17.5,91,101638,0.0,0.8,85,2.2,4.8,101499.0,,vlinder24
100753,2022-09-05,20:20:00,17.5,91,101633,0.0,0.8,55,1.4,3.2,101494.0,,vlinder24
100754,2022-09-05,20:25:00,17.4,91,101627,0.0,0.8,55,1.5,3.2,101488.0,,vlinder24
100755,2022-09-05,20:30:00,17.4,91,101636,0.0,0.8,65,2.0,4.8,101497.0,,vlinder24
100756,2022-09-05,20:35:00,17.4,91,101657,0.0,0.8,65,2.0,4.8,101518.0,,vlinder24
100757,2022-09-05,20:40:00,17.5,90,101639,0.0,0.8,45,1.4,3.2,101500.0,,vlinder24
100758,2022-09-05,20:45:00,17.5,91,101639,0.0,0.8,45,1.4,3.2,101500.0,,vlinder24
100759,2022-09-05,20:50:00,17.6,91,101636,0.0,0.8,65,1.4,3.2,101497.0,,vlinder24
100760,2022-09-05,20:55:00,17.6,91,101622,0.0,0.8,65,1.4,6.4,101483.0,,vlinder24
100761,2022-09-05,21:00:00,17.7,90,101603,0.0,0.8,45,1.0,3.2,101464.0,,vlinder24
100762,2022-09-05,21:05:00,17.7,90,101597,0.0,0.8,45,1.4,4.8,101458.0,,vlinder24
100763,2022-09-05,21:10:00,17.7,90,101597,0.0,0.8,55,0.7,3.2,101458.0,,vlinder24
100764,2022-09-05,21:15:00,17.7,89,101605,0.0,0.8,55,1.3,3.2,101466.0,,vlinder24
100765,2022-09-05,21:20:00,17.6,88,101607,0.0,0.8,15,2.0,4.8,101468.0,,vlinder24
100766,2022-09-05,21:25:00,17.6,88,101607,0.0,0.8,15,0.8,1.6,101468.0,,vlinder24
100767,2022-09-05,21:30:00,17.6,88,101615,0.0,0.8,35,1.6,4.8,101476.0,,vlinder24
100768,2022-09-05,21:35:00,17.6,88,101632,0.0,0.8,45,1.5,6.4,101493.0,,vlinder24
100769,2022-09-05,21:40:00,17.7,88,101626,0.0,0.8,65,2.2,4.8,101487.0,,vlinder24
100770,2022-09-05,21:45:00,17.7,88,101641,0.0,0.8,55,0.8,3.2,101502.0,,vlinder24
100771,2022-09-05,21:50:00,17.7,88,101637,0.0,0.8,55,1.4,3.2,101498.0,,vlinder24
100772,2022-09-05,21:55:00,17.7,88,101652,0.0,0.8,55,0.8,3.2,101513.0,,vlinder24
100773,2022-09-05,22:00:00,17.7,88,101644,0.0,0.8,55,1.2,3.2,101505.0,,vlinder24
100774,2022-09-05,22:05:00,17.8,88,101644,0.0,0.8,55,0.6,1.6,101505.0,,vlinder24
100775,2022-09-05,22:10:00,17.8,89,101648,0.0,0.8,55,0.6,3.2,101509.0,,vlinder24
100776,2022-09-05,22:15:00,17.7,89,101648,0.0,0.8,55,0.1,1.6,101509.0,,vlinder24
100777,2022-09-05,22:20:00,17.7,89,101658,0.0,0.8,55,0.2,1.6,101519.0,,vlinder24
100778,2022-09-05,22:25:00,17.7,90,101651,0.0,0.8,55,0.2,1.6,101512.0,,vlinder24
100779,2022-09-05,22:30:00,17.6,90,101666,0.0,0.8,55,0.8,3.2,101527.0,,vlinder24
