;datetime;name;temp;radiation_temp;humidity;precip;precip_sum;wind_speed;wind_gust;wind_direction;pressure;pressure_at_sea_level;network;lat;lon;lcz;call_name;location;duplicated_timestamp_label;missing_timestamp_label;gap_timestamp_label
3176;2022-10-08 08:00:00;vlinder17;12.0;NaN;94.0;0.0;1.2;5.6;16.1;285.0;101254.0;102115.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3177;2022-10-08 09:00:00;vlinder17;13.3;NaN;89.0;0.0;1.2;8.0;16.1;275.0;101332.0;102189.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3178;2022-10-08 10:00:00;vlinder17;14.2;NaN;83.0;0.0;1.2;6.6;12.9;285.0;101374.0;102229.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3179;2022-10-08 11:00:00;vlinder17;15.0;NaN;68.0;0.0;1.2;4.9;9.7;305.0;101434.0;102287.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3180;2022-10-08 12:00:00;vlinder17;15.7;NaN;63.0;0.0;1.2;5.1;9.7;295.0;101448.0;102298.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3181;2022-10-08 13:00:00;vlinder17;14.8;NaN;63.0;0.0;1.2;2.8;4.8;305.0;101461.0;102315.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3182;2022-10-08 14:00:00;vlinder17;15.3;NaN;62.0;0.0;1.2;4.3;9.7;295.0;101475.0;102327.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3183;2022-10-08 15:00:00;vlinder17;16.1;NaN;62.0;0.0;1.2;2.0;6.4;295.0;101489.0;102338.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3184;2022-10-08 16:00:00;vlinder17;15.3;NaN;60.0;0.0;1.2;5.5;12.9;295.0;101512.0;102364.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3185;2022-10-08 17:00:00;vlinder17;13.4;NaN;70.0;0.0;1.2;0.0;0.0;255.0;101572.0;102432.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3186;2022-10-08 18:00:00;vlinder17;9.2;NaN;82.0;0.0;1.2;0.0;0.0;255.0;101668.0;102543.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3187;2022-10-08 19:00:00;vlinder17;7.1;NaN;89.0;0.0;1.2;0.0;0.0;255.0;101731.0;102614.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3188;2022-10-08 20:00:00;vlinder17;5.5;NaN;90.0;0.0;1.2;0.0;0.0;255.0;101773.0;102663.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3189;2022-10-08 21:00:00;vlinder17;4.7;NaN;92.0;0.0;1.2;0.0;0.0;255.0;101805.0;102698.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3190;2022-10-08 22:00:00;vlinder17;4.0;NaN;93.0;0.0;1.2;0.0;0.0;255.0;101821.0;102717.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3191;2022-10-08 23:00:00;vlinder17;3.3;NaN;93.0;0.0;1.2;0.0;0.0;255.0;101797.0;102695.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3192;2022-10-09 00:00:00;vlinder17;3.3;NaN;93.0;0.0;0.0;0.0;0.0;255.0;101776.0;102674.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3193;2022-10-09 01:00:00;vlinder17;2.6;NaN;93.0;0.0;0.0;0.0;0.0;255.0;101779.0;102680.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3194;2022-10-09 02:00:00;vlinder17;2.6;NaN;94.0;0.0;0.0;0.0;0.0;255.0;101749.0;102649.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3195;2022-10-09 03:00:00;vlinder17;2.2;NaN;93.0;0.0;0.0;0.0;0.0;255.0;101717.0;102618.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3196;2022-10-09 04:00:00;vlinder17;2.5;NaN;94.0;0.0;0.0;0.0;0.0;255.0;101680.0;102580.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3197;2022-10-09 05:00:00;vlinder17;2.1;NaN;94.0;0.0;0.0;0.0;0.0;255.0;101658.0;102559.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3198;2022-10-09 06:00:00;vlinder17;1.7;NaN;94.0;0.0;0.0;0.0;0.0;255.0;101623.0;102525.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3199;2022-10-09 07:00:00;vlinder17;2.8;NaN;95.0;0.0;0.0;0.0;0.0;255.0;101635.0;102533.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3200;2022-10-09 08:00:00;vlinder17;8.0;NaN;96.0;0.0;0.0;1.3;3.2;175.0;101599.0;102478.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3201;2022-10-09 09:00:00;vlinder17;11.6;NaN;83.0;0.0;0.0;3.7;4.8;155.0;101557.0;102423.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3202;2022-10-09 10:00:00;vlinder17;13.5;NaN;73.0;0.0;0.0;5.2;11.3;105.0;101491.0;102349.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3203;2022-10-09 11:00:00;vlinder17;15.2;NaN;66.0;0.0;0.0;5.6;14.5;155.0;101406.0;102258.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3204;2022-10-09 12:00:00;vlinder17;16.9;NaN;60.0;0.0;0.0;4.6;14.5;95.0;101298.0;102143.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3205;2022-10-09 13:00:00;vlinder17;17.7;NaN;60.0;0.0;0.0;1.1;8.1;105.0;101204.0;102045.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3206;2022-10-09 14:00:00;vlinder17;17.7;NaN;60.0;0.0;0.0;3.3;8.1;105.0;101098.0;101938.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3207;2022-10-09 15:00:00;vlinder17;17.7;NaN;59.0;0.0;0.0;4.2;9.7;95.0;101010.0;101850.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3208;2022-10-09 16:00:00;vlinder17;16.8;NaN;60.0;0.0;0.0;2.3;6.4;145.0;100923.0;101764.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3209;2022-10-09 17:00:00;vlinder17;14.4;NaN;69.0;0.0;0.0;0.0;1.6;115.0;100885.0;101735.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3210;2022-10-09 18:00:00;vlinder17;10.0;NaN;82.0;0.0;0.0;0.0;0.0;115.0;100916.0;101781.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3211;2022-10-09 19:00:00;vlinder17;7.6;NaN;89.0;0.0;0.0;0.0;0.0;115.0;100883.0;101756.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3212;2022-10-09 20:00:00;vlinder17;6.4;NaN;91.0;0.0;0.0;0.0;0.0;115.0;100852.0;101729.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3213;2022-10-09 21:00:00;vlinder17;6.3;NaN;92.0;0.0;0.0;0.0;0.0;115.0;100836.0;101713.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3214;2022-10-09 22:00:00;vlinder17;6.1;NaN;92.0;0.0;0.0;0.0;0.0;115.0;100800.0;101678.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3215;2022-10-09 23:00:00;vlinder17;5.8;NaN;93.0;0.0;0.0;0.0;0.0;115.0;100750.0;101628.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3216;2022-10-10 00:00:00;vlinder17;5.3;NaN;93.0;0.0;0.0;0.0;0.0;115.0;100706.0;101586.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3217;2022-10-10 01:00:00;vlinder17;4.3;NaN;92.0;0.0;0.0;0.0;0.0;115.0;100691.0;101574.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3218;2022-10-10 02:00:00;vlinder17;4.6;NaN;94.0;0.0;0.0;0.0;0.0;115.0;100648.0;101530.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3219;2022-10-10 03:00:00;vlinder17;6.5;NaN;95.0;0.0;0.0;0.9;4.8;175.0;100627.0;101502.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3220;2022-10-10 04:00:00;vlinder17;6.9;NaN;93.0;0.0;0.0;0.0;0.0;215.0;100602.0;101475.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3221;2022-10-10 05:00:00;vlinder17;7.4;NaN;93.0;0.0;0.0;0.1;1.6;215.0;100597.0;101468.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3222;2022-10-10 06:00:00;vlinder17;7.6;NaN;93.0;0.0;0.0;0.2;4.8;215.0;100615.0;101486.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3223;2022-10-10 07:00:00;vlinder17;8.4;NaN;94.0;0.0;0.0;1.0;3.2;195.0;100609.0;101477.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3224;2022-10-10 08:00:00;vlinder17;11.6;NaN;89.0;0.0;0.0;4.2;9.7;235.0;100649.0;101506.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3225;2022-10-10 09:00:00;vlinder17;15.4;NaN;78.0;0.0;0.0;6.9;19.3;285.0;100659.0;101503.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3226;2022-10-10 10:00:00;vlinder17;16.3;NaN;74.0;0.0;0.0;4.9;11.3;195.0;100708.0;101549.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3227;2022-10-10 11:00:00;vlinder17;16.7;NaN;74.0;0.0;0.0;4.8;9.7;255.0;100721.0;101561.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3228;2022-10-10 12:00:00;vlinder17;17.5;NaN;72.0;0.0;0.0;5.9;12.9;275.0;100743.0;101581.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3229;2022-10-10 13:00:00;vlinder17;18.2;NaN;68.0;0.0;0.0;4.2;11.3;285.0;100756.0;101591.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3230;2022-10-10 14:00:00;vlinder17;17.5;NaN;73.0;0.0;0.0;1.8;4.8;265.0;100807.0;101645.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3231;2022-10-10 15:00:00;vlinder17;17.7;NaN;71.0;0.0;0.0;2.1;6.4;335.0;100882.0;101720.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3232;2022-10-10 16:00:00;vlinder17;16.3;NaN;79.0;0.0;0.0;2.9;6.4;325.0;100997.0;101841.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3233;2022-10-10 17:00:00;vlinder17;14.6;NaN;85.0;0.0;0.0;2.5;6.4;315.0;101123.0;101974.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3234;2022-10-10 18:00:00;vlinder17;12.8;NaN;83.0;0.0;0.0;0.9;3.2;345.0;101258.0;102116.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3235;2022-10-10 19:00:00;vlinder17;12.4;NaN;84.0;0.0;0.0;0.2;3.2;275.0;101354.0;102215.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3236;2022-10-10 20:00:00;vlinder17;9.6;NaN;87.0;0.0;0.0;0.0;0.0;275.0;101454.0;102326.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3237;2022-10-10 21:00:00;vlinder17;7.6;NaN;91.0;0.0;0.0;0.0;0.0;275.0;101561.0;102441.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3238;2022-10-10 22:00:00;vlinder17;6.2;NaN;92.0;0.0;0.0;0.0;0.0;275.0;101606.0;102492.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3239;2022-10-10 23:00:00;vlinder17;5.3;NaN;93.0;0.0;0.0;0.0;0.0;275.0;101644.0;102533.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3240;2022-10-11 00:00:00;vlinder17;4.7;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101665.0;102556.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3241;2022-10-11 01:00:00;vlinder17;4.0;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101705.0;102600.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3242;2022-10-11 02:00:00;vlinder17;3.4;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101714.0;102611.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3243;2022-10-11 03:00:00;vlinder17;2.4;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101746.0;102647.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3244;2022-10-11 04:00:00;vlinder17;1.8;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101775.0;102678.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3245;2022-10-11 05:00:00;vlinder17;1.6;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101805.0;102709.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3246;2022-10-11 06:00:00;vlinder17;1.1;NaN;94.0;0.0;0.0;0.0;0.0;275.0;101851.0;102758.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3247;2022-10-11 07:00:00;vlinder17;2.0;NaN;95.0;0.0;0.0;0.0;0.0;275.0;101897.0;102801.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3248;2022-10-11 08:00:00;vlinder17;6.1;NaN;95.0;0.0;0.0;3.8;6.4;175.0;101922.0;102811.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3249;2022-10-11 09:00:00;vlinder17;10.0;NaN;91.0;0.0;0.0;1.1;3.2;165.0;101938.0;102813.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3250;2022-10-11 10:00:00;vlinder17;13.4;NaN;75.0;0.0;0.0;1.6;6.4;105.0;101931.0;102794.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3251;2022-10-11 11:00:00;vlinder17;14.2;NaN;64.0;0.0;0.0;5.6;9.7;105.0;101918.0;102778.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3252;2022-10-11 12:00:00;vlinder17;15.1;NaN;62.0;0.0;0.0;4.8;8.1;115.0;101867.0;102723.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3253;2022-10-11 13:00:00;vlinder17;15.4;NaN;59.0;0.0;0.0;2.0;8.1;115.0;101842.0;102697.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3254;2022-10-11 14:00:00;vlinder17;15.2;NaN;60.0;0.0;0.0;6.6;11.3;115.0;101793.0;102648.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3255;2022-10-11 15:00:00;vlinder17;15.0;NaN;60.0;0.0;0.0;2.7;6.4;135.0;101782.0;102638.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3256;2022-10-11 16:00:00;vlinder17;14.5;NaN;64.0;0.0;0.0;0.9;3.2;105.0;101730.0;102587.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3257;2022-10-11 17:00:00;vlinder17;12.4;NaN;73.0;0.0;0.0;0.0;0.0;105.0;101742.0;102607.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3258;2022-10-11 18:00:00;vlinder17;8.0;NaN;85.0;0.0;0.0;0.0;0.0;105.0;101765.0;102645.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3259;2022-10-11 19:00:00;vlinder17;6.0;NaN;89.0;0.0;0.0;0.0;0.0;105.0;101770.0;102658.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3260;2022-10-11 20:00:00;vlinder17;4.8;NaN;91.0;0.0;0.0;0.0;0.0;105.0;101758.0;102650.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3261;2022-10-11 21:00:00;vlinder17;4.0;NaN;92.0;0.0;0.0;0.0;0.0;105.0;101747.0;102642.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3262;2022-10-11 22:00:00;vlinder17;3.3;NaN;92.0;0.0;0.0;0.0;0.0;105.0;101758.0;102656.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3263;2022-10-11 23:00:00;vlinder17;3.1;NaN;93.0;0.0;0.0;0.0;0.0;105.0;101732.0;102630.0;Vlinder;51.065269;5.613458;NaN;Oudsberg;Oudsbergen;ok;ok;ok
3264;2022-10-04 00:00:00;vlinder18;9.0;NaN;95.0;0.0;0.0;0.0;0.0;235.0;102130.0;102440.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3265;2022-10-04 01:00:00;vlinder18;9.9;NaN;96.0;0.0;0.0;0.0;0.0;235.0;102116.0;102425.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3266;2022-10-04 02:00:00;vlinder18;9.5;NaN;94.0;0.0;0.0;0.0;0.0;195.0;102067.0;102376.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3267;2022-10-04 03:00:00;vlinder18;9.1;NaN;94.0;0.0;0.0;2.6;6.4;195.0;102018.0;102328.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3268;2022-10-04 04:00:00;vlinder18;9.3;NaN;93.0;0.0;0.0;3.0;4.8;205.0;101934.0;102243.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3269;2022-10-04 05:00:00;vlinder18;9.1;NaN;92.0;0.0;0.0;4.7;8.1;185.0;101913.0;102222.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3270;2022-10-04 06:00:00;vlinder18;9.0;NaN;92.0;0.0;0.0;5.5;8.1;175.0;101876.0;102185.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3271;2022-10-04 07:00:00;vlinder18;8.9;NaN;93.0;0.0;0.0;0.0;0.0;185.0;101926.0;102235.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3272;2022-10-04 08:00:00;vlinder18;11.1;NaN;91.0;0.0;0.0;6.2;8.1;195.0;101908.0;102214.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3273;2022-10-04 09:00:00;vlinder18;13.7;NaN;82.0;0.0;0.0;11.6;17.7;215.0;101906.0;102207.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3274;2022-10-04 10:00:00;vlinder18;15.6;NaN;78.0;0.0;0.0;10.9;19.3;235.0;101882.0;102180.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3275;2022-10-04 11:00:00;vlinder18;16.6;NaN;74.0;0.0;0.0;11.5;16.1;235.0;101830.0;102126.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3276;2022-10-04 12:00:00;vlinder18;17.6;NaN;73.0;0.0;0.0;12.2;19.3;205.0;101803.0;102097.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3277;2022-10-04 13:00:00;vlinder18;18.2;NaN;69.0;0.0;0.0;12.6;17.7;215.0;101754.0;102047.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3278;2022-10-04 14:00:00;vlinder18;18.6;NaN;67.0;0.0;0.0;12.5;20.9;245.0;101695.0;101987.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3279;2022-10-04 15:00:00;vlinder18;18.7;NaN;68.0;0.0;0.0;11.7;17.7;215.0;101673.0;101965.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3280;2022-10-04 16:00:00;vlinder18;17.4;NaN;75.0;0.0;0.0;4.4;6.4;215.0;101654.0;101948.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3281;2022-10-04 17:00:00;vlinder18;15.8;NaN;79.0;0.0;0.0;4.0;8.1;185.0;101644.0;101941.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3282;2022-10-04 18:00:00;vlinder18;13.5;NaN;85.0;0.0;0.0;0.0;0.0;185.0;101700.0;102001.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3283;2022-10-04 19:00:00;vlinder18;12.7;NaN;88.0;0.0;0.0;5.5;9.7;185.0;101674.0;101976.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3284;2022-10-04 20:00:00;vlinder18;12.5;NaN;88.0;0.0;0.0;3.9;8.1;205.0;101698.0;102000.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3285;2022-10-04 21:00:00;vlinder18;12.6;NaN;88.0;0.0;0.0;4.2;6.4;205.0;101669.0;101971.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3286;2022-10-04 22:00:00;vlinder18;12.9;NaN;88.0;0.0;0.0;7.3;11.3;205.0;101665.0;101967.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3287;2022-10-04 23:00:00;vlinder18;12.4;NaN;90.0;0.0;0.0;4.2;6.4;215.0;101669.0;101971.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3288;2022-10-05 00:00:00;vlinder18;13.0;NaN;88.0;0.0;0.0;9.7;17.7;195.0;101593.0;101894.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3289;2022-10-05 01:00:00;vlinder18;13.0;NaN;89.0;0.0;0.0;8.9;12.9;195.0;101571.0;101872.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3290;2022-10-05 02:00:00;vlinder18;13.4;NaN;88.0;0.0;0.0;8.1;11.3;185.0;101530.0;101830.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3291;2022-10-05 03:00:00;vlinder18;13.4;NaN;88.0;0.0;0.0;7.4;11.3;195.0;101483.0;101783.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3292;2022-10-05 04:00:00;vlinder18;12.7;NaN;89.0;0.0;0.0;6.8;11.3;185.0;101436.0;101737.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3293;2022-10-05 05:00:00;vlinder18;13.2;NaN;89.0;0.0;0.0;9.2;17.7;215.0;101432.0;101732.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3294;2022-10-05 06:00:00;vlinder18;14.1;NaN;85.0;0.0;0.0;12.1;17.7;215.0;101410.0;101708.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3295;2022-10-05 07:00:00;vlinder18;14.3;NaN;85.0;0.0;0.0;10.8;17.7;205.0;101405.0;101703.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3296;2022-10-05 08:00:00;vlinder18;15.3;NaN;82.0;0.0;0.0;12.7;20.9;215.0;101408.0;101704.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3297;2022-10-05 09:00:00;vlinder18;16.4;NaN;80.0;0.0;0.0;16.2;25.7;215.0;101380.0;101675.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3298;2022-10-05 10:00:00;vlinder18;17.1;NaN;79.0;0.0;0.0;16.5;25.7;205.0;101347.0;101640.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3299;2022-10-05 11:00:00;vlinder18;18.7;NaN;76.0;0.0;0.0;20.5;30.6;215.0;101290.0;101580.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3300;2022-10-05 12:00:00;vlinder18;20.0;NaN;73.0;0.0;0.0;23.9;33.8;225.0;101219.0;101507.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3301;2022-10-05 13:00:00;vlinder18;20.9;NaN;72.0;0.0;0.0;19.5;33.8;215.0;101147.0;101433.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3302;2022-10-05 14:00:00;vlinder18;20.9;NaN;69.0;0.0;0.0;25.0;35.4;225.0;101132.0;101418.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3303;2022-10-05 15:00:00;vlinder18;19.7;NaN;72.0;0.0;0.0;21.9;40.2;245.0;101191.0;101479.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3304;2022-10-05 16:00:00;vlinder18;17.7;NaN;72.0;0.0;0.0;21.7;37.0;255.0;101321.0;101613.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
3305;2022-10-05 17:00:00;vlinder18;17.5;NaN;74.0;0.0;0.0;15.7;27.4;215.0;101331.0;101623.0;Vlinder;51.136244;5.656769;NaN;Tongerlo;Bree;ok;ok;ok
